"Longitude";"Latitude";"Parameter.Name";"Arithmetic.Mean";"City.Name"
-83,88711;39,80834;"PM2.5 - Local Conditions";9,947458;"Yellow Springs"
-83,94285;39,66575;"Ozone";0,043797;"Xenia"
-84,36612;39,2787;"Ozone";0,045127;"Blue Ash"
-84,36612;39,2787;"PM2.5 - Local Conditions";10,088235;"Blue Ash"
-84,69086;39,21494;"Ozone";0,042683;"Cleves"
-84,69086;39,21494;"PM2.5 - Local Conditions";10,526667;"Cleves"
-84,47898;39,19433;"PM2.5 - Local Conditions";11,559483;"Cincinnati"
-84,47898;39,19433;"PM2.5 - Local Conditions";11,826316;"Cincinnati"
-84,50404;39,12886;"Ozone";0,044047;"Cincinnati"
-84,50404;39,12886;"PM2.5 - Local Conditions";10,561667;"Cincinnati"
-84,50404;39,12886;"PM2.5 - Local Conditions";10,563793;"Cincinnati"
-84,55117;39,10492;"PM2.5 - Local Conditions";11,491304;"Cincinnati"
-80,61558;40,36644;"Ozone";0,042125;"Steubenville"
-80,61558;40,36644;"PM2.5 - Local Conditions";10,95;"Steubenville"
-80,61558;40,36644;"PM2.5 - Local Conditions";10,123077;"Steubenville"
-80,61558;40,36644;"PM2.5 - Local Conditions";9,948588;"Steubenville"
-80,607945;40,319511;"PM2.5 - Local Conditions";7,62;"Mingo Junction"
-80,6063;40,32207;"PM2.5 - Local Conditions";11,040625;"Mingo Junction"
-80,6063;40,32207;"PM2.5 - Local Conditions";11,9;"Mingo Junction"
-82,691724;40,310025;"Ozone";0,043164;"Centerburg"
-81,422455;41,673006;"Ozone";0,04435;"Eastlake"
-81,242156;41,726811;"Ozone";0,042178;"Painesville"
-81,242156;41,726811;"PM2.5 - Local Conditions";8,637815;"Painesville"
-81,242156;41,726811;"PM2.5 - Local Conditions";9,489831;"Painesville"
-82,659301;38,508114;"Ozone";0,040871;"Ironton"
-82,659301;38,508114;"PM2.5 - Local Conditions";9,126891;"Ironton"
-82,433;40,026037;"Ozone";0,04336;"Heath (Fourmile Lock)"
-82,095729;41,420882;"Ozone";0,03915;"Sheffield"
-82,114261;41,463071;"PM2.5 - Local Conditions";8,843966;"Sheffield"
-82,114261;41,463071;"PM2.5 - Local Conditions";9,089474;"Sheffield"
-83,54625;41,644067;"Ozone";0,037089;"Toledo"
-83,54625;41,644067;"PM2.5 - Local Conditions";9,607627;"Toledo"
-83,54625;41,644067;"PM2.5 - Local Conditions";10,165517;"Toledo"
-83,64225;41,620633;"PM2.5 - Local Conditions";9,579661;"Toledo"
-83,718944;41,494174;"Ozone";0,043388;"Waterville"
-83,478333;41,662567;"PM2.5 - Local Conditions";9,499174;"Toledo"
-80,645062;41,111126;"PM2.5 - Local Conditions";10,891667;"Youngstown"
-80,645062;41,111126;"PM2.5 - Local Conditions";10,583333;"Youngstown"
-80,658908;41,096142;"Ozone";0,040028;"Youngstown"
-80,658467;41,095938;"PM2.5 - Local Conditions";9,569091;"Youngstown"
-84,11412;40,08455;"Ozone";0,044084;"Casstown"
-84,187678;39,760659;"PM2.5 - Local Conditions";10,265812;"Dayton"
-84,187678;39,760659;"PM2.5 - Local Conditions";10,803509;"Dayton"
-84,13437;39,78563;"Ozone";0,04444;"Dayton"
-81,2352;41,1644;"PM2.5 - Local Conditions";9,09011;"Ravenna"
-84,72049;39,83562;"Ozone";0,043401;"New Paris"
-84,72049;39,83562;"PM2.5 - Local Conditions";9,647899;"New Paris"
-82,917;38,754595;"PM2.5 - Local Conditions";8,944444;"Portsmouth"
-82,917;38,754595;"PM2.5 - Local Conditions";9,374576;"Portsmouth"
-81,378333;40,828052;"Ozone";0,043885;"Canton"
-81,394186;40,786878;"PM2.5 - Local Conditions";11,992737;"Canton"
-81,394186;40,786878;"PM2.5 - Local Conditions";12,010714;"Canton"
-81,373008;40,800729;"PM2.5 - Local Conditions";10,663559;"Canton"
-81,598333;40,712778;"Ozone";0,042528;"Brewster"
-81,123519;40,931398;"Ozone";0,042723;"Alliance"
-81,468956;41,063526;"PM2.5 - Local Conditions";10,306723;"Akron"
-81,468956;41,063526;"PM2.5 - Local Conditions";11,001852;"Akron"
-81,503547;41,106486;"Ozone";0,036879;"Akron"
-81,541611;41,087956;"PM2.5 - Local Conditions";9,908403;"Akron"
-80,801914;41,231167;"PM2.5 - Local Conditions";9,748696;"Warren"
-84,20077;39,42689;"Ozone";0,042519;"Lebanon"
-81,460443;39,432117;"Ozone";0,04292;"Marietta"
-83,611104;41,377685;"Ozone";0,042257;"Bowling Green"
-94,669697;35,750735;"Ozone";0,045351;"Cherry Tree"
-94,669697;35,750735;"PM2.5 - Local Conditions";11,09916;"Cherry Tree"
-96,405741;33,945366;"Ozone";0,043934;"Durant"
-98,252778;35,111944;"Ozone";0,031251;"Anadarko"
-97,751503;35,479215;"Ozone";0,04486;"Yukon"
-97,751503;35,479215;"Ozone";0,035729;"Yukon"
-94,985964;35,85408;"Ozone";0,043482;"Park Hill"
-97,484099;35,320105;"Ozone";0,04555;"Moore"
-97,484099;35,320105;"PM2.5 - Local Conditions";9,540367;"Moore"
-98,42879;34,63298;"Ozone";0,046364;"Lawton"
-98,42879;34,63298;"PM2.5 - Local Conditions";8,953527;"Lawton"
-96,361196;36,105481;"Ozone";0,044534;"Mannford"
-98,931973;36,158414;"Ozone";0,045902;"Seiling"
-98,03544;34,226639;"Ozone";0,0475;"Waurika"
-97,081321;36,697274;"PM2.5 - Local Conditions";9,059654;"Ponca City"
-97,473794;35,159649;"Ozone";0,044449;"Goldsby"
-97,494309;35,477036;"Ozone";0,045931;"Oklahoma City"
-97,52709;35,47292;"PM2.5 - Local Conditions";9,05045;"Oklahoma City"
-97,303044;35,477801;"Ozone";0,046326;"Choctaw"
-97,475083;35,614131;"Ozone";0,046949;"Oklahoma City"
-97,475083;35,614131;"Ozone";0,036817;"Oklahoma City"
-97,475083;35,614131;"PM2.5 - Local Conditions";8,819626;"Oklahoma City"
-97,475083;35,614131;"PM2.5 - Local Conditions";9,556388;"Oklahoma City"
-94,838889;36,922222;"Ozone";0,045851;"Miami"
-95,784375;34,90227;"Ozone";0,044874;"McAlester"
-95,784375;34,90227;"PM2.5 - Local Conditions";9,626786;"McAlester"
-95,784375;34,90227;"PM2.5 - Local Conditions";9,938728;"McAlester"
-94,524413;35,40814;"Ozone";0,04226;"Roland"
-94,524413;35,40814;"PM2.5 - Local Conditions";9,7125;"Roland"
-95,999247;36,357438;"Ozone";0,045155;"Skiatook"
-95,999247;36,357438;"Ozone";0,032684;"Skiatook"
-96,004975;35,953708;"Ozone";0,045;"Glenpool"
-96,004975;35,953708;"PM2.5 - Local Conditions";8,994211;"Glenpool"
-95,764537;36,133802;"Ozone";0,044416;"Tulsa"
-95,976537;36,204902;"Ozone";0,043842;"Tulsa"
-95,976537;36,204902;"PM2.5 - Local Conditions";9,025309;"Tulsa"
-95,976537;36,204902;"PM2.5 - Local Conditions";9,216364;"Tulsa"
-95,976537;36,204902;"PM2.5 - Local Conditions";9,689617;"Tulsa"
-120,844773;44,299787;"PM2.5 - Local Conditions";7,572527;"Prineville"
-121,260166;44,021896;"Ozone";0,042248;"Bend"
-119,04872;43,58925;"PM2.5 - Local Conditions";7,506818;"Burns"
-122,87923;42,31411;"PM2.5 - Local Conditions";11,474725;"Medford"
-122,87923;42,31411;"PM2.5 - Local Conditions";11,474725;"Medford"
-122,87923;42,31411;"PM2.5 - Local Conditions";8,618182;"Medford"
-122,87923;42,31411;"PM2.5 - Local Conditions";8,572727;"Medford"
-122,87923;42,31411;"PM2.5 - Local Conditions";11,9;"Medford"
-122,87923;42,31411;"PM2.5 - Local Conditions";11,9;"Medford"
-123,348466;42,434139;"PM2.5 - Local Conditions";9,688889;"Grants Pass"
-123,348466;42,434139;"PM2.5 - Local Conditions";9,688889;"Grants Pass"
-123,348466;42,434139;"PM2.5 - Local Conditions";7,875;"Grants Pass"
-121,731369;42,190296;"PM2.5 - Local Conditions";9,327711;"Altamont"
-121,731369;42,190296;"PM2.5 - Local Conditions";10,927059;"Altamont"
-121,731369;42,190296;"PM2.5 - Local Conditions";10,927059;"Altamont"
-120,353969;42,189215;"PM2.5 - Local Conditions";11,591111;"Lakeview"
-123,141352;44,067224;"PM2.5 - Local Conditions";8,278689;"Eugene"
-123,083737;44,026312;"Ozone";0,033562;"Eugene"
-123,083737;44,026312;"PM2.5 - Local Conditions";7,859836;"Eugene"
-123,083737;44,026312;"PM2.5 - Local Conditions";7,874194;"Eugene"
-123,017704;44,046696;"PM2.5 - Local Conditions";6,391803;"Springfield"
-122,480487;43,744352;"PM2.5 - Local Conditions";9,691667;"Oakridge"
-123,053487;43,799501;"PM2.5 - Local Conditions";7,810833;"Cottage Grove"
-122,602877;45,496641;"Ozone";0,032289;"Portland"
-122,602877;45,496641;"PM2.5 - Local Conditions";6,510989;"Portland"
-118,823033;45,652231;"PM2.5 - Local Conditions";6,264286;"Pendleton"
-119,262991;45,828968;"Ozone";0,045576;"Hermiston"
-122,972398;45,528501;"PM2.5 - Local Conditions";6,307955;"Hillsboro"
-80,071337;40,499767;"PM2.5 - Local Conditions";10,704878;"Avalon"
-79,960757;40,46542;"Ozone";0,041029;"Pittsburgh"
-79,960757;40,46542;"PM2.5 - Local Conditions";10,144981;"Pittsburgh"
-79,960757;40,46542;"PM2.5 - Local Conditions";10,286047;"Pittsburgh"
-80,016155;40,445577;"Ozone";0,045901;"Pittsburgh"
-79,868062;40,323768;"PM2.5 - Local Conditions";12,053208;"Liberty"
-79,868062;40,323768;"PM2.5 - Local Conditions";12,54186;"Liberty"
-80,021669;40,606624;"PM2.5 - Local Conditions";9,216279;"McCandless Township"
-79,72941;40,613949;"Ozone";0,044359;"Harrison Township"
-79,727664;40,617488;"PM2.5 - Local Conditions";10,172414;"Harrison Township"
-79,860973;40,402328;"PM2.5 - Local Conditions";11,531707;"North Braddock"
-79,885331;40,294341;"PM2.5 - Local Conditions";10,159524;"Clairton"
-79,56475;40,814183;"Ozone";0,048461;"Kittanning"
-79,56475;40,814183;"PM2.5 - Local Conditions";10,532476;"Kittanning"
-80,316442;40,747796;"Ozone";0,041442;"Beaver Falls"
-80,316442;40,747796;"PM2.5 - Local Conditions";11,412406;"Beaver Falls"
-80,316442;40,747796;"PM2.5 - Local Conditions";8,69085;"Beaver Falls"
-78,370833;40,535278;"Ozone";0,042491;"Altoona"
-78,370833;40,535278;"PM2.5 - Local Conditions";11,791746;"Altoona"
-74,882222;40,107222;"Ozone";0,044724;"Bristol"
-74,882222;40,107222;"PM2.5 - Local Conditions";9,983478;"Bristol"
-74,882222;40,107222;"PM2.5 - Local Conditions";10,857895;"Bristol"
-78,915;40,309722;"Ozone";0,041868;"Johnstown"
-78,915;40,309722;"PM2.5 - Local Conditions";11,526752;"Johnstown"
-77,877028;40,811389;"Ozone";0,042112;"State College"
-77,877028;40,811389;"PM2.5 - Local Conditions";8,778061;"State College"
-77,877028;40,811389;"PM2.5 - Local Conditions";8,184953;"State College"
-77,18675;40,246528;"PM2.5 - Local Conditions";9,925926;"Carlisle"
-77,18675;40,246528;"PM2.5 - Local Conditions";11,397152;"Carlisle"
-76,681389;40,272222;"Ozone";0,044866;"Hershey"
-75,3725;39,835556;"Ozone";0,043818;"Chester"
-75,3725;39,835556;"PM2.5 - Local Conditions";11,002439;"Chester"
-75,3725;39,835556;"PM2.5 - Local Conditions";11,088462;"Chester"
-80,038611;42,14175;"Ozone";0,042591;"Erie"
-80,038611;42,14175;"PM2.5 - Local Conditions";12,362813;"Erie"
-75,578186;41,479116;"Ozone";0,044612;"Blakely"
-75,623056;41,442778;"Ozone";0,042864;"Scranton"
-75,623056;41,442778;"PM2.5 - Local Conditions";8,671835;"Scranton"
-76,283333;40,046667;"Ozone";0,044943;"Lancaster"
-76,283333;40,046667;"PM2.5 - Local Conditions";10,436397;"Lancaster"
-76,283333;40,046667;"PM2.5 - Local Conditions";11,074419;"Lancaster"
-76,283333;40,046667;"PM2.5 - Local Conditions";10,57994;"Lancaster"
-80,346442;40,995848;"Ozone";0,042498;"New Castle"
-75,4325;40,611944;"Ozone";0,04484;"Allentown"
-76,003333;41,209167;"Ozone";0,040484;"Nanticoke"
-75,846389;41,265556;"Ozone";0,041688;"Wilkes-Barre"
-76,9238;41,2508;"Ozone";0,043198;"Montoursville"
-80,484779;41,215014;"Ozone";0,044675;"Farrell"
-80,484779;41,215014;"PM2.5 - Local Conditions";9,999074;"Farrell"
-80,484779;41,215014;"PM2.5 - Local Conditions";11,640196;"Farrell"
-75,309167;40,112222;"Ozone";0,044479;"Norristown"
-75,309167;40,112222;"PM2.5 - Local Conditions";9,483857;"Norristown"
-75,309167;40,112222;"PM2.5 - Local Conditions";8,168932;"Norristown"
-75,341111;40,628056;"Ozone";0,043503;"Freemansburg"
-75,341111;40,628056;"PM2.5 - Local Conditions";9,866537;"Freemansburg"
-75,341111;40,628056;"PM2.5 - Local Conditions";11,991419;"Freemansburg"
-75,237156;40,692224;"Ozone";0,043621;"Wilson"
-75,09778;40,008889;"Ozone";0,030754;"Philadelphia"
-75,09778;40,008889;"PM2.5 - Local Conditions";9,026087;"Philadelphia"
-75,011549;40,0764;"Ozone";0,046676;"Philadelphia"
-75,165206;39,944651;"PM2.5 - Local Conditions";10,743243;"Philadelphia"
-75,165206;39,944651;"PM2.5 - Local Conditions";8,853939;"Philadelphia"
-75,165206;39,944651;"PM2.5 - Local Conditions";11,008434;"Philadelphia"
-75,186921;39,922867;"PM2.5 - Local Conditions";10,964368;"Philadelphia"
-75,186921;39,922867;"PM2.5 - Local Conditions";11,357962;"Philadelphia"
-75,142224;39,960061;"PM2.5 - Local Conditions";9,261677;"Philadelphia"
-75,142224;39,960061;"PM2.5 - Local Conditions";11,13956;"Philadelphia"
-75,002405;40,035985;"Ozone";0,047489;"Philadelphia"
-75,002405;40,035985;"PM2.5 - Local Conditions";9,361905;"Philadelphia"
-75,002405;40,035985;"PM2.5 - Local Conditions";9,689844;"Philadelphia"
-79,902222;40,146667;"Ozone";0,04367;"Charleroi"
-79,902222;40,146667;"PM2.5 - Local Conditions";10,581761;"Charleroi"
-80,261389;40,170556;"Ozone";0,042589;"Washington"
-80,261389;40,170556;"PM2.5 - Local Conditions";10,387442;"Washington"
-80,261389;40,170556;"PM2.5 - Local Conditions";10,497819;"Washington"
-79,692811;40,428076;"Ozone";0,04067;"Municipality of Murrysville (corp for Murrysville)"
-79,505667;40,304694;"Ozone";0,043874;"Greensburg"
-79,505667;40,304694;"PM2.5 - Local Conditions";9,914341;"Greensburg"
-79,505667;40,304694;"PM2.5 - Local Conditions";12,543348;"Greensburg"
-79,505667;40,304694;"PM2.5 - Local Conditions";10,461837;"Greensburg"
-76,699444;39,965278;"Ozone";0,045719;"York"
-76,699444;39,965278;"PM2.5 - Local Conditions";10,2705;"York"
-76,699444;39,965278;"PM2.5 - Local Conditions";10,6525;"York"
-76,699444;39,965278;"PM2.5 - Local Conditions";7,066565;"York"
-71,415105;41,807776;"PM2.5 - Local Conditions";7,28427;"Providence"
-71,415105;41,807776;"PM2.5 - Local Conditions";6,644643;"Providence"
-71,415105;41,807776;"PM2.5 - Local Conditions";9,519075;"Providence"
-71,379971;41,874668;"PM2.5 - Local Conditions";8,442105;"Pawtucket"
-71,36077;41,841573;"Ozone";0,045306;"East Providence"
-71,36077;41,841573;"PM2.5 - Local Conditions";7,600281;"East Providence"
-71,36077;41,841573;"PM2.5 - Local Conditions";7,681285;"East Providence"
-82,386376;34,325318;"Ozone";0,036455;"Due West"
-81,788731;33,342226;"Ozone";0,038421;"Jackson"
-80,06501;32,980254;"PM2.5 - Local Conditions";7,945538;"North Charleston"
-80,06501;32,980254;"PM2.5 - Local Conditions";7,598077;"North Charleston"
-79,958694;32,790984;"PM2.5 - Local Conditions";7,121846;"Charleston"
-79,767347;34,214263;"PM2.5 - Local Conditions";8,584404;"Florence"
-82,414585;34,843895;"PM2.5 - Local Conditions";9,035484;"Greenville"
-82,256701;34,751848;"Ozone";0,041343;"Simpsonville"
-82,256701;34,751848;"PM2.5 - Local Conditions";8,635577;"Simpsonville"
-82,256701;34,751848;"PM2.5 - Local Conditions";8,689744;"Simpsonville"
-81,15495;34,051017;"PM2.5 - Local Conditions";9,113445;"Seven Oaks"
-80,962304;34,093959;"Ozone";0,033198;"Dentsville (Dents)"
-80,962304;34,093959;"PM2.5 - Local Conditions";8,561261;"Dentsville (Dents)"
-81,024141;33,991509;"PM2.5 - Local Conditions";9,146203;"Columbia"
-81,024141;33,991509;"PM2.5 - Local Conditions";9,387037;"Columbia"
-81,924797;34,955566;"PM2.5 - Local Conditions";8,842733;"Spartanburg"
-96,80071;44,310283;"PM2.5 - Local Conditions";8,657778;"Brookings"
-98,486111;45,4625;"PM2.5 - Local Conditions";7,83;"Aberdeen"
-97,128802;44,89965;"PM2.5 - Local Conditions";10,725194;"Watertown"
-96,726435;43,544289;"PM2.5 - Local Conditions";9,121591;"Sioux Falls"
-96,700769;43,54792;"Ozone";0,050426;"Sioux Falls"
-96,700769;43,54792;"PM2.5 - Local Conditions";9,131111;"Sioux Falls"
-96,700769;43,54792;"PM2.5 - Local Conditions";8,060153;"Sioux Falls"
-103,273777;44,087397;"PM2.5 - Local Conditions";7,897159;"Rapid City"
-103,22824;44,078352;"PM2.5 - Local Conditions";6,365909;"Rapid City"
-84,22316;35,96522;"Ozone";0,040618;"Oak Ridge"
-83,942152;35,768847;"PM2.5 - Local Conditions";8,617593;"Maryville"
-86,744722;36,205;"Ozone";0,04075;"Nashville"
-86,738902;36,176326;"PM2.5 - Local Conditions";9,473864;"Nashville"
-86,738902;36,176326;"PM2.5 - Local Conditions";9,02;"Nashville"
-86,623301;36,150742;"Ozone";0,043852;"Nashville"
-86,873547;36,118251;"PM2.5 - Local Conditions";9,1625;"Nashville"
-89,382126;36,038924;"PM2.5 - Local Conditions";8,935088;"Dyersburg"
-85,242872;34,994555;"PM2.5 - Local Conditions";9,0375;"East Ridge"
-85,181581;35,233476;"Ozone";0,042605;"Soddy-Daisy"
-85,181581;35,233476;"PM2.5 - Local Conditions";9,991111;"Soddy-Daisy"
-85,292975;35,050928;"PM2.5 - Local Conditions";8,741111;"Chattanooga"
-85,292975;35,050928;"PM2.5 - Local Conditions";8,7;"Chattanooga"
-85,162194;35,102638;"Ozone";0,044004;"Chattanooga"
-83,602077;36,105629;"Ozone";0,046004;"New Market"
-83,764806;36,085508;"Ozone";0,041368;"Mascot"
-84,03598;35,944601;"PM2.5 - Local Conditions";8,87963;"Knoxville"
-84,03598;35,944601;"PM2.5 - Local Conditions";9,810345;"Knoxville"
-83,932814;35,980421;"PM2.5 - Local Conditions";10,3;"Knoxville"
-83,950666;35,978074;"PM2.5 - Local Conditions";10,094521;"Knoxville"
-83,87381;36,019186;"Ozone";0,041275;"Knoxville"
-83,87381;36,019186;"PM2.5 - Local Conditions";8,763095;"Knoxville"
-87,469954;35,115968;"PM2.5 - Local Conditions";7,674312;"Loretto"
-84,317057;35,744539;"PM2.5 - Local Conditions";9,05;"Loudon"
-84,342193;35,720894;"Ozone";0,04307;"Loudon"
-84,596195;35,450115;"PM2.5 - Local Conditions";8,746296;"Athens"
-88,809578;35,653149;"PM2.5 - Local Conditions";8,587156;"Jackson"
-88,809578;35,653149;"PM2.5 - Local Conditions";8,57069;"Jackson"
-87,0096;35,65188;"PM2.5 - Local Conditions";7,881897;"Columbia"
-87,328047;36,514712;"PM2.5 - Local Conditions";9,0317;"Clarksville"
-85,492107;36,185702;"PM2.5 - Local Conditions";8,291597;"Cookeville"
-84,542802;35,939078;"PM2.5 - Local Conditions";8,566055;"Harriman"
-84,49709;35,907121;"PM2.5 - Local Conditions";9,858263;"Kingston"
-84,51713;35,889824;"PM2.5 - Local Conditions";11,546;"Kingston"
-90,019707;35,217501;"Ozone";0,044244;"Memphis"
-90,021537;35,168894;"PM2.5 - Local Conditions";9,631624;"Memphis"
-90,021537;35,168894;"PM2.5 - Local Conditions";9,993023;"Memphis"
-89,850249;35,151699;"Ozone";0,045664;"Memphis"
-89,850249;35,151699;"PM2.5 - Local Conditions";9,137079;"Memphis"
-89,83447;35,378153;"Ozone";0,044848;"Millington"
-82,521565;36,538762;"PM2.5 - Local Conditions";8,510526;"Kingsport"
-82,485742;36,58211;"Ozone";0,042029;"Bloomingdale"
-86,653137;36,29756;"Ozone";0,045934;"Hendersonville"
-86,653137;36,29756;"PM2.5 - Local Conditions";9,150435;"Hendersonville"
-86,653137;36,29756;"PM2.5 - Local Conditions";8,866964;"Hendersonville"
-87,137005;35,951534;"Ozone";0,041262;"Fairview"
-97,431052;31,122419;"Ozone";0,040037;"Temple"
-97,679734;31,088002;"Ozone";0,046943;"Killeen"
-98,620166;29,51509;"Ozone";0,045352;"Leon Valley"
-98,620166;29,51509;"PM2.5 - Local Conditions";8,22623;"Leon Valley"
-94,070802;33,425758;"PM2.5 - Local Conditions";10,401754;"Texarkana"
-95,472946;29,043759;"Ozone";0,034102;"Lake Jackson"
-97,493836;25,892503;"Ozone";0,032292;"Brownsville"
-97,712681;26,200256;"Ozone";0,036339;"Harlingen"
-96,786404;33,13242;"Ozone";0,049836;"Frisco"
-96,797686;32,774262;"PM2.5 - Local Conditions";10,577273;"Dallas"
-96,860082;32,819952;"Ozone";0,047275;"Dallas"
-96,860082;32,819952;"PM2.5 - Local Conditions";9,635393;"Dallas"
-96,860082;32,819952;"PM2.5 - Local Conditions";9,103571;"Dallas"
-96,860082;32,819952;"PM2.5 - Local Conditions";12,916338;"Dallas"
-96,808498;32,919206;"Ozone";0,04762;"Dallas"
-96,87206;32,676451;"Ozone";0,04282;"Dallas"
-97,196287;33,219056;"Ozone";0,051332;"Denton"
-96,944598;33,410638;"Ozone";0,051586;"Pilot Point"
-97,026922;32,482082;"Ozone";0,046567;"Midlothian"
-97,026922;32,482082;"PM2.5 - Local Conditions";8,817241;"Midlothian"
-106,323578;31,785769;"Ozone";0,04055;"El Paso"
-106,50126;31,768291;"Ozone";0,047259;"El Paso"
-106,50126;31,768291;"PM2.5 - Local Conditions";8,698276;"El Paso"
-106,45522;31,765698;"Ozone";0,044541;"El Paso"
-106,45522;31,765698;"PM2.5 - Local Conditions";9,095122;"El Paso"
-106,45522;31,765698;"PM2.5 - Local Conditions";10,90896;"El Paso"
-106,45522;31,765698;"PM2.5 - Local Conditions";10,006195;"El Paso"
-106,45522;31,765698;"PM2.5 - Local Conditions";10,90896;"El Paso"
-106,402784;31,746743;"Ozone";0,039053;"El Paso"
-106,288;31,6675;"Ozone";0,042374;"Socorro"
-106,425814;31,893913;"Ozone";0,045552;"El Paso"
-94,861289;29,254474;"Ozone";0,036023;"Galveston"
-94,861289;29,254474;"PM2.5 - Local Conditions";8,434826;"Galveston"
-95,125495;29,802707;"Ozone";0,033731;"Channelview"
-95,284096;29,828086;"Ozone";0,034663;"Houston"
-95,489167;29,834722;"Ozone";0,037346;"Houston"
-95,473611;29,623611;"Ozone";0,036517;"Houston"
-95,499262;29,695744;"Ozone";0,036754;"Houston"
-95,031232;29,770698;"PM2.5 - Local Conditions";9,595;"Baytown"
-95,2675;29,625833;"Ozone";0,034865;"Houston"
-95,503611;29,724722;"Ozone";0,036287;"Houston"
-95,350278;29,752778;"Ozone";0,033509;"Houston"
-95,294722;29,686389;"Ozone";0,035482;"Houston"
-95,081386;29,761653;"Ozone";0,03257;"Houston"
-94,9878;29,812;"Ozone";0,037357;"Baytown"
-95,220587;29,767971;"Ozone";0,035776;"Houston"
-95,257593;29,733726;"Ozone";0,032232;"Houston"
-95,257593;29,733726;"PM2.5 - Local Conditions";11,307345;"Houston"
-95,257593;29,733726;"PM2.5 - Local Conditions";11,307345;"Houston"
-95,257593;29,733726;"PM2.5 - Local Conditions";11,151282;"Houston"
-95,257593;29,733726;"PM2.5 - Local Conditions";12,130769;"Houston"
-95,257593;29,733726;"PM2.5 - Local Conditions";12,130769;"Houston"
-95,257593;29,733726;"PM2.5 - Local Conditions";11,72549;"Houston"
-95,128508;29,670025;"Ozone";0,035296;"Deer Park"
-95,128508;29,670025;"PM2.5 - Local Conditions";9,015152;"Deer Park"
-95,128508;29,670025;"PM2.5 - Local Conditions";8,889744;"Deer Park"
-95,015544;29,583047;"Ozone";0,035812;"Seabrook"
-98,29107;26,226226;"Ozone";0,031234;"Mission"
-98,29107;26,226226;"PM2.5 - Local Conditions";10,12619;"Mission"
-97,803539;32,442305;"Ozone";0,046004;"Granbury"
-96,115561;33,153077;"Ozone";0,046049;"Greenville"
-94,071091;30,03644;"Ozone";0,037443;"Beaumont"
-93,9911;29,8975;"Ozone";0,035611;"Port Arthur"
-93,894;29,728;"Ozone";0,038326;"Port Arthur"
-94,000556;29,9425;"Ozone";0,036736;"Port Arthur"
-94,010872;29,978924;"Ozone";0,037734;"Nederland"
-97,436748;32,353593;"Ozone";0,046374;"Cleburne"
-96,317677;32,564952;"Ozone";0,046223;"Kaufman"
-97,070684;31,653068;"Ozone";0,044545;"Waco"
-95,425128;30,350302;"Ozone";0,041906;"Conroe"
-96,399138;32,03194;"Ozone";0,045471;"Corsicana"
-97,434247;27,765335;"Ozone";0,035679;"Corpus Christi"
-97,555395;27,832408;"Ozone";0,034717;"Corpus Christi"
-97,43156;27,804493;"PM2.5 - Local Conditions";9,55;"Corpus Christi"
-97,43156;27,804493;"PM2.5 - Local Conditions";9,712069;"Corpus Christi"
-97,465701;27,811814;"PM2.5 - Local Conditions";9,106897;"Corpus Christi"
-93,761341;30,085263;"Ozone";0,035263;"West Orange"
-93,866944;30,194167;"Ozone";0,040229;"West Orange"
-96,459211;32,936523;"Ozone";0,047821;"Rockwall"
-97,477175;32,987891;"Ozone";0,045608;"Pecan Acres"
-97,356568;32,805818;"Ozone";0,047357;"Fort Worth"
-97,356568;32,805818;"PM2.5 - Local Conditions";10,370339;"Fort Worth"
-97,342334;32,759143;"PM2.5 - Local Conditions";10,506897;"Fort Worth"
-97,282088;32,922498;"Ozone";0,048726;"Fort Worth"
-97,063705;32,98426;"Ozone";0,048892;"Grapevine"
-97,088583;32,656372;"Ozone";0,042637;"Arlington"
-97,760254;30,354419;"Ozone";0,043198;"Austin"
-97,712885;30,2632;"PM2.5 - Local Conditions";8,312245;"Austin"
-97,005534;28,836165;"Ozone";0,033619;"Victoria"
-99,52029;27,511267;"Ozone";0,034174;"Laredo"
-112,018863;41,492707;"Ozone";0,056375;"Brigham City"
-112,018863;41,492707;"PM2.5 - Local Conditions";9,958929;"Brigham City"
-111,8375;41,731111;"Ozone";0,052521;"Logan"
-111,8375;41,731111;"PM2.5 - Local Conditions";12,96;"Logan"
-111,8375;41,731111;"PM2.5 - Local Conditions";10,782759;"Logan"
-111,884467;40,902967;"Ozone";0,049974;"Bountiful"
-111,884467;40,902967;"PM2.5 - Local Conditions";9,754867;"Bountiful"
-111,614722;37,775556;"Ozone";0,049405;"Escalante"
-112,094722;40,708611;"PM2.5 - Local Conditions";9,366379;"Magna"
-111,872222;40,736389;"Ozone";0,054132;"Salt Lake City"
-111,872222;40,736389;"PM2.5 - Local Conditions";11,947006;"Salt Lake City"
-111,931;40,78422;"PM2.5 - Local Conditions";11,399096;"Salt Lake City"
-111,931;40,78422;"PM2.5 - Local Conditions";11,399096;"Salt Lake City"
-111,931;40,78422;"PM2.5 - Local Conditions";11,301511;"Salt Lake City"
-111,931;40,78422;"PM2.5 - Local Conditions";11,103448;"Salt Lake City"
-112,299618;40,543309;"Ozone";0,052649;"Tooele"
-112,299618;40,543309;"PM2.5 - Local Conditions";7,224771;"Tooele"
-109,510393;40,452267;"Ozone";0,059279;"Vernal"
-111,663056;40,253611;"Ozone";0,055401;"Provo"
-111,663056;40,253611;"PM2.5 - Local Conditions";11,564756;"Provo"
